Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,25,,,,22,North America,0
Antigua and Barbuda,1209,8,31,,947,North America,0
Aruba,10159,,92,,9573,North America,1
Bahamas,9505,,190,,8965,North America,1
Barbados,3744,,44,,3634,North America,1
Belize,12522,,318,,12140,North America,1
Bermuda,1935,,16,,1051,North America,1
British Virgin Islands,178,,1,,159,North America,1
Canada,1093402,6250,23489,44,987820,North America,0
Caribbean Netherlands,1526,,14,,1416,North America,1
Cayman Islands,523,,2,,498,North America,1
Costa Rica,225343,,3044,,196060,North America,1
Cuba,90408,1004,491,4,85121,North America,0
Curaçao,11581,,78,,7666,North America,1
Dominica,165,,,,159,North America,0
Dominican Republic,259639,379,3405,3,217613,North America,0
El Salvador,66956,140,2060,3,63345,North America,0
Greenland,31,,,,31,North America,0
Grenada,155,,1,,152,North America,1
Guadeloupe,12717,,176,,2242,North America,1
Guatemala,207127,,7089,,187894,North America,1
Haiti,12857,,251,,11614,North America,1
Honduras,198214,1510,4905,32,76130,North America,0
Jamaica,43240,186,697,5,19369,North America,0
Martinique,9890,,64,,98,North America,1
Mexico,2291246,5113,210812,518,1817866,North America,0
Montserrat,20,,1,,19,North America,1
Nicaragua,6778,,180,,4225,North America,1
Panama,359516,,6177,,349318,North America,1
Saint Barthelemy,934,27,1,,462,North America,0
Saint Kitts and Nevis,44,,,,44,North America,0
Saint Lucia,4355,,64,,4208,North America,1
Saint Martin,1702,9,12,,1399,North America,0
Saint Pierre and Miquelon,24,,,,24,North America,0
Saint Vincent and the Grenadines,1812,,10,,1677,North America,1
Trinidad and Tobago,8596,,148,,7818,North America,1
Turks and Caicos,2367,7,17,,2285,North America,0
USA,32159704,10044,578223,125,24697102,North America,0
