Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,30331,9,910,,29272,Australia/Oceania,0
Fiji,1964,166,7,1,473,Australia/Oceania,0
French Polynesia,18963,,142,,18787,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,129,1,,,58,Australia/Oceania,0
New Zealand,2718,4,26,,2670,Australia/Oceania,0
Papua New Guinea,16933,,173,,16309,Australia/Oceania,0
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,0
Wallis and Futuna,445,,7,,438,Australia/Oceania,0
